,q1a,q2a,q1b,q2b,q3a,q4a,q3b,q4b,q5a,q6a,q5b,q6b,q7a,q8a,q7b,q8b,q9a,q10a,q9b,q10b,q11a,q12a,q11b,q12b,q13a,q14a,q13b,q14b,q15a,q16a,q15b,q16b,q17a,q18a,q17b,q18b,q19a,q20a,q19b,q20b,q21a,q22a,q21b,q22b,q23a,q24a,q23b,q24b,q38,q25,q26,q27,q28,q29,q39,q40,q37,q30,q31,q32,q33,q34,q35,q36,newsint,ideo3,ideo5,votereg,votereg2,presvote16x,pid3,pid7,gender,age,age4,race,race4,educ,educ4,marstat,child18,inputstate,region,urbancity,employ,faminc,income3,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,union_hhold_1,union_hhold_2,union_hhold_3,pew_religimp,pew_churatd,pew_bor.gain,pew_prayer,religpew,caseid,rand_ab,starttime,endtime,lastmodified,weight,fire_gays_per,fire_gays_court,fire_trans_per,fire_trans_court,daca_per,daca_court,handguns_per,handguns_court,scholarships_per,scholarships_court,abortion_per,abortion_court,trump_congress_per,trump_congress_court,trump_state_per,trump_state_court,cfpb_per,cfpb_court,electoralcollege_per,electoralcollege_court,contraceptives_per,contraceptives_court,aca_per,aca_court,justice_selection,justice_selection_correct,justice_term,justice_term_correct,last_say,last_say_correct,current_chief,current_chief_correct,most_recent,most_recent_correct,gop_appt,gop_appt_correct,total_correct,typical_votes,partisan_effect,diffuse2,diffuse3,approval,diffuse1,diffuse4,diffuse5,ideology_perso.l,ideology_court,polinterest,ideology3,ideology5,pid3_recoded,ideal,ideal_sotomayor,ideal_ginsburg,ideal_kagan,ideal_breyer,ideal_roberts,ideal_kava.ugh,ideal_alito,ideal_gorsuch,ideal_thomas,ideal_courtmajority,fire_gays_scotus,fire_trans_scotus,daca_scotus,handguns_scotus,scholarships_scotus,abortion_scotus,trump_congress_scotus,trump_state_scotus,cfpb_scotus,electoralcollege_scotus,contraceptives_scotus,aca_scotus,idealg,perception,idealg_sotomayor,idealg_ginsburg,idealg_kagan,idealg_breyer,idealg_roberts,idealg_kava.ugh,idealg_alito,idealg_gorsuch,idealg_thomas,idealg_courtmajority
776,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,4,2,2,2,4,1,5,4,2,4,2,3,3,4,50,50,4,2,3,1,1,4,3,4,2,48,3,1,1,3,2,5,2,6,4,4,4,3,1,.,.,.,.,1,.,.,1,2,6,2,7,11,1132474923,2,2020-04-30T01:38:16.409,2020-04-30T01:50:40.406,2020-04-30T01:50:39.469,0.896910965,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,4,4,2,3,2,4,3,4,50,50,4,2,3,3,0.133049793,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.139606896,-0.271594733,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
777,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,5,2,2,2,4,1,5,1,2,5,2,3,3,4,85,67,1,3,4,1,1,2,2,6,1,50,3,1,1,4,2,1,2,39,2,2,1,6,2,.,.,.,1,.,1,.,.,1,1,1,3,1,1132475305,2,2020-04-30T01:43:22.223,2020-04-30T01:52:50.373,2020-04-30T01:52:45.239,0.655862927,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,2,3,2,5,3,4,85,67,1,3,4,2,0.686867557,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.756300482,0.749595964,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
778,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,5,2,2,2,4,1,2,3,2,5,4,1,1,3,76,76,2,3,4,1,1,2,2,7,2,60,3,1,1,1,1,1,1,26,2,4,6,3,1,.,1,.,.,.,.,.,1,1,2,1,1,1,1132475041,1,2020-04-30T01:39:46.487,2020-04-30T01:52:56.967,2020-04-30T01:52:56.714,1.80433476,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,4,1,1,1,2,0,5,5,3,4,1,2,5,1,3,76,76,2,3,4,2,0.940846296,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.917749359,0.922911945,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
779,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,4,2,2,1,2,5,6,2,3,4,3,3,1,2,91,50,3,3,4,1,1,2,2,7,2,44,2,1,1,5,3,1,1,29,2,2,1,10,3,.,.,.,1,.,.,1,.,1,6,1,1,11,1132474769,2,2020-04-30T01:36:37.007,2020-04-30T01:53:01.170,2020-04-30T01:53:00.395,1.124484539,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,0,2,0,5,0,6,0,2,4,2,3,3,3,4,1,2,91,50,3,3,4,2,0.885637182,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.916171942,0.055335959,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
780,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,3,2,1,1,4,5,4,2,4,1,3,2,2,2,23,83,1,3,4,1,1,2,5,3,2,37,2,1,1,5,3,1,1,29,2,1,1,97,4,2,2,2,1,2,2,2,1,1,2,2,2,12,1132464511,2,2020-04-30T01:07:34.300,2020-04-30T01:56:38.795,2020-04-30T01:55:56.940,0.474471778,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,0,1,0,4,1,5,0,4,0,2,3,2,3,2,4,1,2,2,23,83,1,3,4,3,-0.671082544,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.748774381,-0.758960903,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
781,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,3,2,2,2,4,1,7,2,3,5,3,2,4,4,36,71,1,2,3,1,1,1,1,1,2,61,3,1,1,5,3,3,2,19,2,4,5,6,2,.,.,.,1,.,1,.,.,2,3,1,5,1,1132475159,2,2020-04-30T01:41:21.412,2020-04-30T01:57:22.680,2020-04-30T01:57:14.854,0.524240673,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,4,1,1,1,7,0,5,3,2,3,2,3,5,4,4,36,71,1,2,3,1,-1.689610675,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.591980873,0.209804682,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
782,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,5,2,2,2,4,1,5,1,3,5,2,4,5,5,18,67,1,1,1,1,1,1,1,1,2,43,2,1,1,5,3,6,2,51,3,2,3,9,2,.,.,.,.,1,.,.,1,4,6,2,6,11,1132475723,1,2020-04-30T01:48:52.896,2020-04-30T01:58:46.195,2020-04-30T01:58:30.029,0.399285614,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,2,4,3,5,5,5,18,67,1,1,1,1,-1.221650414,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.161741603,-1.168120978,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
783,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,4,2,2,2,4,1,3,5,1,2,3,1,1,2,91,26,1,3,5,1,1,4,2,7,2,31,2,1,1,5,3,1,2,46,2,4,1,97,4,.,.,.,1,.,.,.,1,2,2,2,1,12,1132475679,2,2020-04-30T01:48:30.087,2020-04-30T01:59:05.239,2020-04-30T01:59:04.442,0.332256734,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,4,1,1,1,3,0,5,4,5,3,1,1,2,1,2,91,26,1,3,5,2,2.199199841,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,2.206749158,2.191108061,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
784,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,4,2,2,2,4,1,5,3,2,5,2,2,5,4,82,52,1,3,4,1,1,3,3,4,1,51,3,1,1,5,3,1,2,31,2,4,1,11,3,.,.,.,1,.,.,.,1,4,6,2,7,10,1132483887,2,2020-04-30T01:50:43.472,2020-04-30T02:00:00.129,2020-04-30T01:59:59.474,0.434664726,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,4,1,1,1,5,1,6,4,3,2,2,2,5,5,4,82,52,1,3,4,3,-0.124234099,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.181756517,-1.168393876,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
785,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,4,3,2,2,4,4,5,2,2,3,3,2,3,3,52,51,2,2,3,1,1,2,2,7,2,53,3,1,1,4,2,5,2,6,4,1,2,97,4,.,.,.,1,.,.,.,1,1,2,2,1,2,1132474917,2,2020-04-30T01:38:14.045,2020-04-30T02:00:01.765,2020-04-30T01:59:57.587,1.968903184,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,0,2,1,2,1,4,1,4,0,5,1,4,4,2,3,2,2,3,3,3,52,51,2,2,3,2,0.460271042,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.473320294,0.483002755,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
786,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,4,2,2,2,4,1,3,1,2,5,3,2,4,4,23,44,2,1,2,1,1,3,1,2,2,32,2,1,1,5,3,2,1,22,3,2,1,5,1,2,2,2,1,2,.,.,1,3,4,1,3,10,1132483945,2,2020-04-30T01:51:34.489,2020-04-30T02:00:50.675,2020-04-30T02:00:50.237,0.555104494,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,4,1,1,1,3,0,5,4,1,3,2,2,5,4,4,23,44,2,1,2,1,-1.345992637,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.33518296,-0.003710491,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
787,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,5,2,2,2,4,1,5,2,5,4,3,3,5,5,25,90,1,1,2,1,1,1,3,3,2,57,3,1,1,3,2,4,2,48,3,1,1,4,1,.,.,.,1,.,.,.,1,4,5,2,1,12,1132475301,1,2020-04-30T01:43:20.731,2020-04-30T02:01:50.535,2020-04-30T02:01:45.993,0.642202199,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,2,3,3,5,4,5,5,25,90,1,1,2,3,-1.676943231,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.567982798,2.194452696,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
788,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,3,2,2,2,2,1,6,1,4,3,3,2,3,3,3,75,1,1,1,1,1,1,1,1,2,52,3,1,1,3,2,1,1,12,3,2,4,10,3,.,.,.,.,1,.,.,1,3,6,2,8,10,1132484099,2,2020-04-30T01:53:37.435,2020-04-30T02:02:52.446,2020-04-30T02:02:51.959,0.642202199,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,0,1,1,6,0,4,3,1,3,2,4,3,3,3,3,75,1,1,1,1,-1.348227424,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.314636155,-0.642095721,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
789,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,2,.,.,2,1,3,3,2,3,5,6,4,3,3,3,3,3,3,.,75,55,7,3,4,1,1,1,1,1,2,59,3,2,2,5,3,3,2,22,3,4,1,5,1,.,.,.,1,.,.,.,1,1,1,1,1,1,1132080775,2,2020-04-30T01:59:17.141,2020-04-30T02:03:44.313,2020-04-30T02:03:39.766,0.107217222,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,3,0,2,1,3,0,5,0,6,0,4,0,1,3,3,3,3,3,3,3,.,75,55,7,3,4,1,0.102460235,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.112045874,0.289120751,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
790,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,5,2,2,2,4,1,5,1,4,4,3,2,4,3,13,90,1,1,2,1,1,1,1,1,2,44,2,1,1,3,2,5,2,12,3,2,3,7,2,.,.,.,.,1,.,.,1,2,4,2,5,1,1132483925,1,2020-04-30T01:51:09.380,2020-04-30T02:03:53.249,2020-04-30T02:03:52.425,0.489130497,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,3,2,4,4,4,3,13,90,1,1,2,1,-1.221349629,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.179021409,-0.089039714,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
791,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,2,4,2,2,2,4,1,5,4,5,3,5,2,3,3,1,97,1,1,1,1,1,1,1,1,1,34,2,1,1,5,3,1,1,12,3,3,3,5,1,.,.,.,.,1,.,.,1,2,2,1,8,1,1132268455,2,2020-04-30T01:42:03.454,2020-04-30T02:03:58.097,2020-04-30T02:03:52.865,0.447103143,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,4,4,5,2,5,3,3,3,1,97,1,1,1,1,-0.982492286,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.978116951,0.604317319,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
792,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,3,1,2,4,5,5,2,5,4,5,4,5,1,3,5,2,1,1,1,1,1,3,4,2,45,3,1,1,4,2,5,2,6,4,1,8,2,1,.,.,.,1,.,.,.,1,2,5,2,6,7,1132223071,1,2020-04-30T01:59:56.745,2020-04-30T02:04:17.905,2020-04-30T02:04:13.730,1.656905174,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,0,1,0,2,1,4,1,5,0,5,1,3,2,2,5,4,5,4,5,1,3,5,2,1,1,3,0.113176095,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.094551112,0.098718366,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
793,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,5,2,2,2,4,1,5,4,4,4,4,2,4,3,76,55,1,3,4,1,1,2,3,4,1,56,3,1,1,4,2,1,2,39,2,4,6,5,1,.,.,.,1,.,.,.,1,3,6,2,3,11,1132483625,1,2020-04-30T01:50:38.123,2020-04-30T02:05:11.599,2020-04-30T02:05:05.268,0.655862927,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,4,4,2,4,4,4,3,76,55,1,3,4,3,1.415668436,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,1.453875459,1.454338193,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
794,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,5,2,2,2,4,1,5,3,2,5,2,2,4,5,44,83,1,1,2,1,1,1,1,1,2,51,3,1,1,5,3,1,2,48,3,2,7,14,3,2,2,2,1,2,2,2,1,2,6,2,3,11,1132484419,2,2020-04-30T01:57:09.746,2020-04-30T02:06:43.531,2020-04-30T02:06:39.130,0.524240673,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,3,2,2,2,5,4,5,44,83,1,1,2,1,-1.22121926,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.165564302,0.407012739,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
795,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,2,2,2,2,4,1,3,3,3,3,1,1,3,3,50,51,1,2,3,1,1,3,3,4,2,56,3,1,1,4,2,1,2,53,4,2,1,7,2,.,.,.,1,.,.,.,1,1,4,1,5,2,1132484771,2,2020-04-30T02:00:50.450,2020-04-30T02:07:22.430,2020-04-30T02:07:21.931,0.346048564,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,4,1,1,1,3,0,5,2,3,1,1,3,3,3,3,50,51,1,2,3,3,-0.659204624,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.74730872,-0.74830998,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
796,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,5,2,2,2,4,1,7,1,4,4,4,2,2,2,54,83,1,2,3,1,1,1,1,1,2,49,3,1,1,4,2,1,2,18,2,2,2,9,2,.,.,.,1,.,.,1,.,1,6,2,3,1,1132474605,2,2020-04-30T01:34:31.792,2020-04-30T02:07:43.052,2020-04-30T02:07:27.084,0.642202199,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,4,1,1,1,7,0,5,5,1,4,2,4,4,2,2,54,83,1,2,3,1,-0.986888783,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.973144562,0.232255963,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
797,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,3,3,3,2,3,5,9,1,3,2,4,2,3,2,59,65,2,2,3,1,1,1,3,8,2,62,3,1,1,3,2,1,2,39,2,4,5,3,1,2,2,2,1,2,2,2,1,1,6,1,2,1,1132475641,1,2020-04-30T01:48:04.802,2020-04-30T02:08:03.650,2020-04-30T02:07:53.894,1.656905174,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,3,0,3,0,2,1,3,0,5,0,9,0,1,3,1,4,2,3,2,3,2,59,65,2,2,3,3,-0.323284657,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.362569791,0.097832178,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
798,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,5,2,2,2,4,1,5,1,4,5,4,4,4,5,1,60,1,1,1,1,1,1,3,3,1,53,3,1,1,5,3,5,2,28,3,1,1,10,3,.,.,.,1,.,.,.,1,4,6,2,7,12,1132484193,1,2020-04-30T01:54:35.951,2020-04-30T02:08:57.292,2020-04-30T02:08:56.510,0.587022543,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,4,4,4,5,4,5,1,60,1,1,1,3,-1.686520271,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.567365187,-0.879915597,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
799,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,4,2,2,2,4,1,4,1,2,5,2,2,3,5,51,50,7,2,3,1,1,1,3,3,1,60,3,1,1,4,2,5,2,6,4,4,1,97,4,.,.,.,.,1,.,.,1,1,2,2,1,1,1132484337,2,2020-04-30T01:56:16.567,2020-04-30T02:09:00.621,2020-04-30T02:08:55.352,0.155097023,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,4,0,5,4,1,2,2,2,5,3,5,51,50,7,2,3,3,-0.479637927,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.496228678,-0.506762768,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
