Some people think that private colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that private colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think that the language in the Constitution means that only state legislatures can regulate federal elections, without oversight from state courts. Other people think that state courts can exercise this oversight as they do in other areas.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think state courts can exercise oversight over federal elections as they do in other areas. Other people think that the language in the U.S. Constitution means that only state legislatures can regulate federal elections, without oversight from state courts.","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some people think this violates business owners’ rights to free speech. Other people think this does NOT violate business owners’ rights to free speech.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some think such a law does NOT violate business owners’ rights to free speech. Other people think this violates business owners’ rights to free speech.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.     Some people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts. Other people disagree and say that the original plan with one majority-Black district is lawful.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.      Some people say that the plan with one majority-Black district is lawful. Other people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""     Some people think that this should be read broadly, to include things like wetlands. Other people think that this should be read narrowly, to include only things like streams, rivers, and lakes.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""      Some people think that this should be read narrowly, to include only things like streams, rivers, and lakes. Other people think that this should be read broadly, to include things like wetlands.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think that such a law discriminates against commerce from other states because most pork comes from outside of California. Other people think that such a law does not discriminate against commerce from other states.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think such a law does not discriminate against commerce from other states. Other people think that such a law discriminates against commerce from other states because most pork comes from outside of California.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that when images are transformed like this, the original creator is not entitled to any payment. Other people think that the original creator is entitled to payment because the image is still recognizable.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that the original creator is entitled to payment because the image is still recognizable. Other people think that when images are transformed like this, the original creator is not entitled to any payment.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, can be held responsible when their algorithm recommends certain content to users. Other people think that these companies cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users. Other people think that these companies can be held responsible when their algorithm recommends certain content to users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies can be held responsible for aiding and abetting terrorism for not removing content and accounts promoting terrorism. Other people think that they cannot be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies cannot be held responsible for aiding and abetting terrorism not removing content and accounts promoting terrorism. Other people think that they can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration overstepped its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration did not overstep its authority.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration did not overstep its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration overstepped its authority.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers can be held responsible for damage or loss caused to an employer’s property by employees stopping their work. Other people think that they cannot be held responsible because this would undermine the ability of union workers to strike.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers cannot be held responsible for damage or loss caused to an employer’s property by employees stopping their work because this would undermine the ability of union workers to strike. Other people think that striking union workers can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law discriminates on the basis of race. Other people think it does NOT discriminate on the basis of race.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law does NOT discriminate on the basis of race. Other people think it discriminates on the basis of race.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is NOT religious discrimination. Other people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him. Other people think that this is NOT religious discrimination.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Can you name any case ever heard by the U.S. Supreme Court?,"Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","In a recent case called  Dobbs v. Jackson Women's Health Organization, the Supreme Court overturned its 1973 ruling in Roe v. Wade, which had established a constitutional right to an abortion under specific circumstances.   What is your opinion of the Court’s decision in Dobbs?","The Court’s 1965 ruling in a case called Griswold v. Connecticut established a constitutional right of couples to use contraception, such as the birth control pill.     Some people think that the Court should overrule Griswold and eliminate the constitutional right of couples to use contraception. Other people think that Griswold should be upheld, maintaining this right.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2003 ruling in a case called  Lawrence v. Texas  declared that states punishing people for engaging in homosexual conduct was unconstitutional.     Some people think that the Court should overrule  Lawrence  and allow states to punish people for engaging in homosexual conduct. Other people think that  Lawrence  should be upheld, prohibiting states from doing this.      What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2015 ruling in a case called  Obergefell v. Hodges  held that states must recognize same-sex marriages.     Some people think that the Court should overrule  Obergefell  and allow states to refuse to recognize same-sex marriages. Other people think that  Obergefell  should be upheld, maintaining that states must recognize same-sex marriages.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 1967 ruling in a case called  Loving v. Virginia  held that states cannot prevent two people of different races from marrying.     Some people think that the Court should overrule  Loving  and allow states to prevent two people of different races from marrying. Other people think that  Loving  should be upheld, maintaining that states cannot prevent two people of different races from marrying.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","Generally speaking, do you think of yourself as a ...?","Generally speaking, do you think of yourself as a ...?",Do you think of yourself as closer to the Democratic or the Republican Party?,"In the past six months, how frequently would you say you have heard political leaders from the [Democratic/Republican] Party mention the Supreme Court?","In your view, how important is it for political leaders of the [Democratic/Republican] Party to talk about the kinds of justices they would like to see appointed to the Supreme Court?",In your own words what would you say is the reputation of the Supreme Court?,0001,0002,0003,0004,"How much do you agree with the following statement:""It is important for leaders of the [Democratic/Republican] Party to criticize the Supreme Court""","The Supreme Court has nine members. For the issues that we asked you about earlier, what do you think the breakdown in the votes on the Court would typically be?",Some judges in the U.S. serve for a set number of years; others serve a life term. Do you happen to know whether the Justices of the U.S. Supreme Court serve for a set number of years or whether they serve a life term?,"Do you happen to know who has the last say when there is a conflict over the meaning of the U.S. Constitution---the U.S. Supreme Court, the U.S. Congress, or the President?",Some judges in the U.S. are elected; others are appointed to the bench. Do you happen to know if the Justices of the U.S. Supreme Court are elected or appointed to the bench?,Please select the name of the current Chief Justice of the United States from the choices below:,Please select the name of the Justice who most recently joined the U.S. Supreme Court from the choices below:,Supreme Court justices are appointed by the President of the United States. How many of the current nine justices do you think were appointed by Republican presidents?,How much do you think the political party of the appointing president affects how Supreme Court justices decide cases?,How much do you approve of the performance of the Supreme Court?,0001,0002,0003,0004,0005,Where would you place YOURSELF on the following scale?,Where would you place THE CURRENT SUPREME COURT on the following scale?,"The U.S. Supreme Court has nine members. Some people believe that Congress should expand the size of the Supreme Court, allowing the current president to appoint one or more new Justices. Do you agree or disagree that the size of the Supreme Court should be increased?","U.S. Supreme Court Justices currently serve life terms. Some people think that, instead, Suprem.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,1,1,2,2,2,2,5,4,4,.,.,Idk,3,3,2,3,.,3,1,3,3,3,5,6,3,3,3,3,3,3,3,52.0,50.0,3,3,7,5,4,6,2,2,2,.,.,2,6,2,1992.0,30.0,2,4,4,2,2,1,5,2,6,4,2,2,1,3,1,2,2,2,2,1,2,2,1,2,4,6,2,8,11,2,2023-04-05 21:29:09.923000,2023-04-06 08:06:50.974000,2023-04-06 08:06:50.562000,1.0121735117941
.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,1,1,2,2,2,2,1,1,1,1,.,3,3,The compasses,1,1,3,2,2,1,1,1,1,4,2,1,2,1,1,1,1,2,2,53.0,55.0,1,1,2,2,3,5,2,2,.,.,.,1,1,1,1987.0,35.0,2,1,1,2,4,2,1,1,6,4,1,1,1,12,3,2,2,1,2,2,2,2,1,1,3,5,2,6,11,2,2023-04-06 07:39:25.677000,2023-04-06 08:08:05.190000,2023-04-06 08:08:00.392000,1.09136652506497
.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,2,2,1,trump,,,,,,,,,,2,2,2,1,1,1,2,1,1,3,4,.,.,.,superior,3,2,2,3,.,3,1,2,3,2,3,7,3,3,2,3,2,3,2,48.0,52.0,3,3,2,2,2,3,1,1,1,3,1,1,1,1,1975.0,47.0,3,1,1,2,4,2,1,1,36,1,1,1,1,9,2,2,2,1,2,2,2,2,1,1,4,5,2,6,9,2,2023-04-06 07:40:27.660000,2023-04-06 08:08:09.974000,2023-04-06 08:07:41.829000,1.00840651537142
1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,1,1,1,1,1,1,1,1,.,2,2,The make the final decision according to the law.,2,2,2,3,3,3,2,1,2,4,2,7,1,1,1,4,1,5,1,10.0,1.0,1,2,1,4,1,1,1,1,1,1,3,1,1,2,1991.0,31.0,2,2,2,2,6,4,5,2,24,3,1,2,4,1,1,2,1,2,2,2,2,2,1,1,1,1,1,3,1,1,2023-04-06 07:51:35.423000,2023-04-06 08:09:29.130000,2023-04-06 08:09:24.762000,0.664105784669784
.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,1,Merrill v. Milligan (voting rights),Gibbons v. Ogden (1824),Schenick v. United States (1919),,,,,,,,1,1,1,1,1,1,1,1,1,1,1,.,2,2,Their power of judicial review,1,2,1,1,3,1,2,2,1,4,2,6,1,1,1,2,2,1,2,100.0,77.0,1,1,2,2,3,4,1,1,1,1,2,1,1,1,1992.0,30.0,2,2,2,2,2,1,1,2,6,4,1,1,.,6,2,2,2,2,2,1,1,2,2,1,1,4,1,2,2,2,2023-04-06 07:52:59.340000,2023-04-06 08:09:57.242000,2023-04-06 08:09:57.108000,0.967993283966985
1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,1,1,1,1,1,1,1,1,1,1,.,3,4,high,2,2,2,2,1,1,1,1,1,4,1,7,3,1,2,2,2,1,2,12.0,14.0,2,2,2,1,1,2,2,2,.,.,.,1,1,1,1996.0,26.0,1,1,1,2,4,2,1,1,51,3,2,1,1,8,2,2,2,1,2,2,2,2,1,1,2,3,2,3,3,1,2023-04-06 07:27:29.615000,2023-04-06 08:11:58.943000,2023-04-06 08:11:58.812000,0.9952655900908
.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,1,trump,,,,,,,,,,2,2,2,2,2,1,1,1,1,3,4,.,.,.,very good,3,2,2,3,.,4,3,2,3,2,2,3,3,3,2,2,3,3,3,40.0,60.0,2,2,3,1,2,3,2,2,.,.,.,2,6,1,1976.0,46.0,3,1,1,2,4,2,1,1,4,4,1,1,1,6,2,2,1,2,2,2,2,1,2,1,2,4,1,5,4,2,2023-04-06 07:41:36.934000,2023-04-06 08:12:05.538000,2023-04-06 08:11:59.602000,0.96575360057209
.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,1,1,1,1,1,1,1,1,1,1,.,2,1,"The judges of the Supreme Court are nominated by the President of the United States and approved by the Senate. The judges are all experienced legal scholars and practitioners, so their legal opinions and decisions are highly professional and authoritative.",2,3,2,3,2,1,2,2,1,4,5,4,2,2,2,2,3,3,3,46.0,50.0,2,2,2,1,1,1,2,2,.,.,.,1,1,1,1980.0,42.0,2,1,1,2,2,1,1,1,6,4,1,1,1,10,3,2,2,2,2,1,2,1,2,2,1,6,1,3,5,2,2023-04-06 07:58:03.915000,2023-04-06 08:15:53.056000,2023-04-06 08:15:49.123000,1.06838776653946
.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,2,2,2,2,2,2,1,1,.,3,1,Just so-so.,2,1,4,3,3,4,2,2,1,4,3,7,3,3,1,2,3,3,2,29.0,8.0,2,4,4,3,1,2,1,1,1,1,1,1,1,1,1980.0,42.0,2,5,4,2,6,4,1,1,44,1,1,1,1,8,2,2,2,2,2,1,1,2,2,1,2,5,2,6,9,2,2023-04-06 07:50:35.622000,2023-04-06 08:15:55.368000,2023-04-06 08:15:52.259000,1.21237111164782
1,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,Roe vs Wade,,,,,,,,,,1,2,2,2,2,1,2,2,2,2,7,.,2,2,Good,1,5,1,5,2,2,2,2,2,5,2,6,1,1,5,5,4,2,2,91.0,75.0,5,4,1,2,3,5,1,1,2,.,.,1,2,1,1947.0,75.0,4,1,1,2,3,2,3,.,13,3,2,3,2,5,1,2,2,2,1,2,2,2,1,2,1,3,2,1,4,1,2023-04-06 07:50:58.210000,2023-04-06 08:16:08.232000,2023-04-06 08:15:51.914000,0.842263852498252
1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,1,1,2,2,1,1,1,1,.,3,1,Reputation is very good,1,1,2,2,1,4,1,1,1,4,2,10,1,1,2,2,1,1,2,33.0,31.0,1,1,7,1,2,3,1,1,1,1,2,2,6,1,1992.0,30.0,2,5,4,2,6,4,1,1,12,3,1,1,1,9,2,2,2,1,2,2,2,2,1,1,4,6,2,7,11,1,2023-04-06 07:53:04.792000,2023-04-06 08:16:12.834000,2023-04-06 08:16:12.681000,1.18990506510308
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,1,1,1,1,1,1,.,1,2,It has higher standard and can over rule anything,2,2,2,1,2,1,1,2,1,4,3,5,1,1,4,4,2,3,2,91.0,85.0,4,4,1,2,3,4,1,1,1,1,2,1,1,1,1985.0,37.0,2,2,2,2,6,4,1,1,6,4,1,1,1,16,3,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2023-04-06 07:54:10.157000,2023-04-06 08:19:21.789000,2023-04-06 08:19:17.679000,0.7990018839904
.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,1,Brown v board of education ,Roe. V wade,Loving,Bergdefeld,,,,,,,2,2,2,2,1,2,1,2,1,2,6,.,3,1,It used tl be very well respected but the recent appointees all lied to get senate approval and they reversed what waa already decided. Its shameful and embarrassing,2,3,1,3,3,2,2,2,2,4,2,6,1,5,4,3,5,1,4,59.0,86.0,4,3,1,1,3,4,1,1,1,1,1,1,1,2,1964.0,58.0,3,1,1,2,5,3,1,2,45,3,3,1,6,10,3,2,2,2,2,1,2,2,1,2,3,4,2,6,5,2,2023-04-06 07:33:12.217000,2023-04-06 08:23:07.987000,2023-04-06 08:22:37.947000,1.21998184568376
.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,2,2,1,2,1,1,.,3,1,That's pretty good.,3,4,3,3,1,2,1,2,1,5,3,6,3,1,3,3,2,3,3,7.0,9.0,3,1,3,1,2,3,2,2,.,.,.,1,1,1,1983.0,39.0,2,1,1,2,3,2,2,1,51,3,1,1,1,5,1,2,1,2,2,2,2,1,2,2,3,5,2,6,9,2,2023-04-06 08:03:49.739000,2023-04-06 08:26:16.995000,2023-04-06 08:26:08.952000,1.15752965840404
.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,1,No remember ,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,.,3,2,Fair Credibility Justice,2,2,2,2,2,3,1,1,1,1,1,5,2,2,2,2,3,2,2,54.0,71.0,2,2,1,1,2,3,1,1,1,1,1,1,1,2,1983.0,39.0,2,1,1,2,4,2,1,1,6,4,1,1,1,10,3,2,2,2,2,1,2,2,1,1,1,1,2,1,6,2,2023-04-06 06:40:52.500000,2023-04-06 08:27:08.698000,2023-04-06 08:27:04.279000,0.866712134670275
2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,1,1,2,1,1,1,1,1,.,3,3,That's pretty good.,3,4,3,3,1,1,1,2,2,2,2,6,3,1,3,2,3,3,3,5.0,12.0,3,2,2,1,2,3,2,2,.,.,.,1,2,2,1989.0,33.0,2,1,1,2,3,2,2,1,24,3,1,1,.,6,2,2,1,2,2,2,2,1,2,1,2,6,2,2,7,1,2023-04-06 08:11:14.377000,2023-04-06 08:28:41.466000,2023-04-06 08:28:34.395000,0.718136773564232
1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,Roe vs.  Wade,,,,,,,,,,1,2,2,2,2,1,1,2,2,3,4,.,.,.,I think the majority favor the Supreme Court. They even what to increase the amount of judges.,1,5,1,5,.,4,3,2,1,5,5,4,4,1,5,5,5,5,1,50.0,50.0,5,5,1,1,2,3,2,2,2,.,.,2,6,2,1957.0,66.0,4,1,1,2,1,1,5,2,17,2,2,1,6,2,1,2,2,2,2,1,2,2,1,2,1,6,1,1,1,1,2023-04-06 08:02:39.498000,2023-04-06 08:37:36.482000,2023-04-06 08:37:35.790000,0.80916897306202
.,.,2,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,1,1,2,2,2,2,1,1,1,1,.,1,2,"It's okay, but judges have an essential role",1,2,2,2,2,3,2,1,1,2,3,7,2,2,2,1,2,2,2,53.0,49.0,2,2,1,3,2,3,1,1,1,1,2,1,1,1,1990.0,33.0,2,4,3,1,6,4,1,1,36,1,1,1,.,11,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2023-04-06 08:33:20.935000,2023-04-06 08:43:13.143000,2023-04-06 08:42:57.704000,0.394654828800114
.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,2,2,1,1,2,2,1,1,.,3,3,high,3,2,2,2,2,2,1,1,1,1,3,7,3,2,2,2,2,2,2,10.0,10.0,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1991.0,31.0,2,1,3,1,4,2,1,2,6,4,1,1,1,12,3,2,2,1,2,2,2,2,1,1,3,5,2,6,4,2,2023-04-06 08:06:36.721000,2023-04-06 08:47:47.431000,2023-04-06 08:47:43.827000,0.609175446064125
.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,1,1,1,2,2,1,5,4,4,.,.,Making sure the is equal and fair justice for all Americans,1,5,1,5,.,4,2,2,2,4,3,4,5,1,2,5,5,5,2,53.0,57.0,2,2,1,2,2,3,1,1,1,1,3,1,1,2,1983.0,39.0,2,1,1,2,5,3,1,1,13,3,2,2,3,9,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2023-04-06 07:51:00.545000,2023-04-06 08:49:32.162000,2023-04-06 08:49:28.360000,0.91428215290716
